Region,Codigo region,Comuna,Codigo comuna,Poblacion,Fecha,Casos confirmados
O’Higgins,06,Quinta de Tilcoco,06114,13877,2020-05-04,1
O’Higgins,06,Rancagua,06101,265211,2020-05-04,45
O’Higgins,06,Rengo,06115,63710,2020-05-04,10
O’Higgins,06,Requinoa,06116,30371,2020-05-04,4
O’Higgins,06,San Fernando,06301,78642,2020-05-04,6
O’Higgins,06,San Vicente,06117,50617,2020-05-04,9
O’Higgins,06,Santa Cruz,06310,41096,2020-05-04,2
O’Higgins,06,Desconocido O’Higgins,NA,NA,2020-05-04,NA
Maule,07,Cauquenes,07201,44143,2020-05-04,13
Maule,07,Chanco,07202,9331,2020-05-04,3
Maule,07,Colbun,07402,22565,2020-05-04,6
Maule,07,Constitucion,07102,50348,2020-05-04,23
Maule,07,Curepto,07103,9426,2020-05-04,8
Maule,07,Curico,07301,163626,2020-05-04,45
Maule,07,Empedrado,07104,4206,2020-05-04,0
Maule,07,Hualane,07302,10222,2020-05-04,0
Maule,07,Licanten,07303,6989,2020-05-04,2
Maule,07,Linares,07401,101073,2020-05-04,27
Maule,07,Longavi,07403,32810,2020-05-04,4
Maule,07,Maule,07105,60000,2020-05-04,23
Maule,07,Molina,07304,49800,2020-05-04,7
Maule,07,Parral,07404,44544,2020-05-04,9
Maule,07,Pelarco,07106,9083,2020-05-04,5
Maule,07,Pelluhue,07203,8092,2020-05-04,2
Maule,07,Pencahue,07107,8601,2020-05-04,3
Maule,07,Rauco,07305,11248,2020-05-04,2
Maule,07,Retiro,07405,21071,2020-05-04,1
Maule,07,Rio Claro,07108,14753,2020-05-04,9
Maule,07,Romeral,07306,16170,2020-05-04,13
Maule,07,Sagrada Familia,07307,19469,2020-05-04,2
Maule,07,San Clemente,07109,46292,2020-05-04,10
Maule,07,San Javier,07406,49451,2020-05-04,23
Maule,07,San Rafael,07110,9959,2020-05-04,3
Maule,07,Talca,07101,236724,2020-05-04,162
Maule,07,Teno,07308,30850,2020-05-04,4
Maule,07,Vichuquen,07309,4381,2020-05-04,0
Maule,07,Villa Alegre,07407,17512,2020-05-04,2
Maule,07,Yerbas Buenas,07408,19200,2020-05-04,2
Maule,07,Desconocido Maule,NA,NA,2020-05-04,NA
Ñuble,16,Bulnes,16102,22607,2020-05-04,72
Ñuble,16,Chillan,16101,198624,2020-05-04,415
Ñuble,16,Chillan Viejo,16103,33827,2020-05-04,55
Ñuble,16,Cobquecura,16202,5275,2020-05-04,0
Ñuble,16,Coelemu,16203,16845,2020-05-04,4
Ñuble,16,Coihueco,16302,28375,2020-05-04,42
Ñuble,16,El Carmen,16104,12334,2020-05-04,3
Ñuble,16,Ninhue,16204,5414,2020-05-04,4
Ñuble,16,Niquen,16303,11567,2020-05-04,3
Ñuble,16,Pemuco,16105,8639,2020-05-04,6
Ñuble,16,Pinto,16106,11880,2020-05-04,12
Ñuble,16,Portezuelo,16205,4940,2020-05-04,0
Ñuble,16,Quillon,16107,18777,2020-05-04,32
Ñuble,16,Quirihue,16201,12192,2020-05-04,4
Ñuble,16,Ranquil,16206,6261,2020-05-04,10
Ñuble,16,San Carlos,16301,56252,2020-05-04,36
Ñuble,16,San Fabian,16304,4654,2020-05-04,8
Ñuble,16,San Ignacio,16108,16624,2020-05-04,10
